area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Alameda_Arro,B1125,matched,447.3788461,459.22,445,1097021.325,794549.52,770747.86,-0.297417614,-0.275720989,roofs_top_kW,8760,744,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,4,0.762887508,0.802728683,0.551564872,0.976440966
Alameda_Arro,B1126,matched,105.0518846,108,105.05,247763.1413,179334.68,181295.5,-0.268270901,-0.276184992,roofs_top_kW,8760,173,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.953803867,0.953653016,0.908948839,0.998658895
Alameda_Arro,B1127,matched,118.4035729,122.88,118.4,257253.6087,204641.65,203192.48,-0.210147212,-0.204513977,roofs_top_kW,8760,193,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.883566171,0.883691681,0.830386043,0.936746299
Alameda_Arro,B1128,matched,501.9755708,501.98,502.56,1135273.089,869782.67,870906.79,-0.23286582,-0.233855996,roofs_top_kW,8760,828,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.998175263,0.998175263,0.998175263,0.998175263
Alameda_Arro,B1129,matched,124.2620237,126.17,124.26,286119.3044,213482.83,214944.32,-0.248759812,-0.253867786,roofs_top_kW,8760,206,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.678586066,0.659007191,0.534765124,0.822407007
Alameda_Arro,B1130,matched,180.6465874,189.85,184.32,396012.6671,284419.58,274831.32,-0.306003714,-0.281791711,roofs_top_kW,8760,298,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.975666761,0.975423504,0.954773128,0.996560395
Alameda_Arro,B1132,matched,168.8178209,172.83,168.82,321179.6078,289032.88,288223.1,-0.102610835,-0.100089567,roofs_top_kW,8760,272,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.982229888,0.981906232,0.964893878,0.999565899
Alameda_Arro,B1133,matched,193.5400363,202.44,193.51,438666.3344,325422.18,331233.69,-0.24490743,-0.258155563,roofs_top_kW,8760,317,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.744493524,0.754411894,0.566602528,0.96111536
Alameda_Arro,B1134,matched,77.78683534,79.15,77.79,122791.1143,118203.46,118589.61,-0.03421668,-0.037361452,roofs_top_kW,8760,123,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.888983458,0.885894767,0.779119551,0.998847365
Alameda_Arro,B1135,matched,123.6343327,126.36,123.63,290097.6358,212904.67,213329.21,-0.264629615,-0.266093054,roofs_top_kW,8760,202,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.956118852,0.95601565,0.914393723,0.997843981
Alameda_Arro,B1136,matched,121.7906228,122.83,121.79,269866.5649,199422.29,210455.08,-0.220151336,-0.261033726,roofs_top_kW,8760,201,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.546020702,0.536101761,0.469466835,0.622574568
Alameda_Arro,B1137,matched,123.1277062,126.56,123.13,287693.2069,211374.69,210928.51,-0.266828326,-0.265277438,roofs_top_kW,8760,205,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.983339876,0.983341569,0.981656373,0.985023379
Alameda_Arro,B1138,matched,129.1414904,129.09,112.24,284573.3913,203937.58,191194.41,-0.328136727,-0.28335682,roofs_top_kW,8760,211,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.870625377,0.870625377,0.870625377,0.870625377
Alameda_Arro,B1139,matched,179.2154843,182.09,179.22,375739.7878,321779.39,305429.94,-0.187123776,-0.143611083,roofs_top_kW,8760,300,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,3,0.792655667,0.839082433,0.637884676,0.990140855
Alameda_Arro,B1140,matched,92.37894706,94.45,92.38,201204.6311,128783.99,127593.24,-0.365853364,-0.359935259,roofs_top_kW,8760,153,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.998885572,0.99888734,0.998329937,0.999441206
Alameda_Arro,B1141,matched,235.1020589,244.66,235.09,532485.7411,406197.81,404270.09,-0.240787013,-0.237166785,roofs_top_kW,8760,386,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.994989097,0.994952554,0.991183281,0.998794913
Alameda_Arro,B1142,matched,197.6338689,201,197.66,433255.6967,321745.86,315638.83,-0.271472176,-0.257376504,roofs_top_kW,8760,338,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.996126115,0.996125287,0.995524526,0.996727705
Alameda_Arro,B1143,matched,76.52304708,76.35,76.35,110174.1414,82357.81,81866.92,-0.256931627,-0.252476045,roofs_top_kW,8760,131,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
