area_id,building_name,status,validation_area_m2,ucea_roofs_top_m2,workflow0_roofs_top_m2,validation_radiation_kwh_year,ucea_radiation_kwh_year,workflow0_radiation_kwh_year,error_cea,error_cea_oven,workflow0_source_column,workflow0_timesteps,validation_point_count,residential_source,use_type1,use_type2,use_type3,resi_type,ucea_source_column,ucea_timesteps,ucea_oven_confidence_face_count,ucea_oven_confidence_mean,ucea_oven_confidence_area_weighted_mean,ucea_oven_confidence_min,ucea_oven_confidence_max
Alta_Lisboa,B1078,matched,119.0711296,122.07,119.05,267140.7061,205241.85,201652.92,-0.245143419,-0.231708814,roofs_top_kW,8760,198,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.843268871,0.843980261,0.690751731,0.995786011
Alta_Lisboa,B1079,matched,168.5603344,173.03,150.52,361110.8783,293516.92,260009.53,-0.279973145,-0.18718339,roofs_top_kW,8760,276,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.985531032,0.985680482,0.983059168,0.988002896
Alta_Lisboa,B1080,matched,56.74320446,57.36,56.74,111803.6717,100718.25,97126.9,-0.131272716,-0.099150784,roofs_top_kW,8760,93,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.714208603,0.656670224,0.435310066,0.99310714
Alta_Lisboa,B1081,matched,55.44451496,55.44,55.44,103219.0208,95509.22,96042.64,-0.06952576,-0.074693606,roofs_top_kW,8760,91,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1082,matched,168.7324222,171.66,168.73,380573.5991,280203.14,288563.15,-0.241767819,-0.263734687,roofs_top_kW,8760,281,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.580383569,0.631526757,0.45201844,0.708748698
Alta_Lisboa,B1083,matched,168.6052359,168.61,168.61,376216.2565,292049.47,291761.81,-0.224483778,-0.223719164,roofs_top_kW,8760,278,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1084,matched,111.8848157,114.97,111.85,259544.4478,194907.95,193358.71,-0.255007334,-0.24903826,roofs_top_kW,8760,187,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.944866925,0.944870239,0.890497148,0.999236703
Alta_Lisboa,B1085,matched,109.8690358,110.54,109.87,272527.6271,189193.37,189924.74,-0.303099131,-0.305782786,roofs_top_kW,8760,179,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,2,0.96686393,0.966873264,0.954669893,0.979057968
Alta_Lisboa,B1086,matched,451.4562125,451.37,451.46,910426.1154,778456.87,781735.46,-0.141352113,-0.144953273,roofs_top_kW,8760,744,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,1,0.969103992,0.969103992,0.969103992,0.969103992
Alta_Lisboa,B1087,matched,509.8186954,509.71,509.71,1083195.77,880417.44,878073.61,-0.189367578,-0.187203768,roofs_top_kW,8760,840,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1088,matched,499.2342628,500.08,500.08,1062625.455,851145.63,857294.15,-0.193230177,-0.199016337,roofs_top_kW,8760,823,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1089,matched,471.0500449,471.05,471.05,1044686.848,804524.88,804516.73,-0.229896757,-0.229888955,roofs_top_kW,8760,777,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1091,matched,828.1598579,828.16,828.16,2267763.243,1365289.29,1365390.45,-0.39791314,-0.397957748,roofs_top_kW,8760,1361,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1095,matched,703.5313295,712.3,712.3,1913829.68,1230754.12,1232496.5,-0.356005128,-0.356915543,roofs_top_kW,8760,1162,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
Alta_Lisboa,B1097,matched,15.57572373,15.58,15.58,34614.4205,26684.02,26640.18,-0.230373364,-0.22910684,roofs_top_kW,8760,26,cea,MULTI_RES,NONE,NONE,,roofs_top_kW,8760,,,,,
